,tweet,label
887,I dey chop rice,neutral
888,Today make sense,positive
889,Na suffer we dey,negative
890,Na correct vibe we dey get,positive
891,Baba God don bless me,positive
892,I dey go market,neutral
893,Light no dey again,neutral
894,Today bad gan,negative
895,I dey go market,neutral
896,We dey house,neutral
897,Na suffer we dey,negative
898,I dey watch film,neutral
899,Today bad gan,negative
900,Person just call me,neutral
901,Light no dey again,neutral
902,"No money, no joy",negative
903,Na correct vibe we dey get,positive
904,"No money, no joy",negative
905,Money don enter,positive
906,Tomorrow go better,neutral
907,I tire for dis country,negative
908,Tomorrow go better,neutral
909,Tomorrow go better,neutral
910,Na suffer we dey,negative
911,Light no dey again,neutral
912,Wahala too much for dis life,negative
913,Today bad gan,negative
914,I get beta news today,positive
915,"No money, no joy",negative
916,Love dey sweet my belle,positive
917,I get beta news today,positive
918,Love dey sweet my belle,positive
919,I tire for dis country,negative
920,Man just dey waka,neutral
921,Na so life be,neutral
922,Love dey sweet my belle,positive
923,Love dey sweet my belle,positive
924,I dey happy wella today,positive
925,We dey house,neutral
926,I wan dance cos joy too much,positive
927,Person just call me,neutral
928,Everything just dey stress person,negative
929,I dey chop rice,neutral
930,Everything just dey stress person,negative
931,Baba God don bless me,positive
932,I dey go market,neutral
933,I tire for dis country,negative
934,We dey house,neutral
935,Man just dey waka,neutral
936,Person just call me,neutral
937,Money don enter,positive
938,Love dey sweet my belle,positive
939,I vex wella,negative
940,I no happy at all,negative
941,Na suffer we dey,negative
942,I vex wella,negative
943,Tomorrow go better,neutral
944,Problem full ground,negative
945,Love dey sweet my belle,positive
946,"No money, no joy",negative
947,I love dis kain life,positive
948,Everything just dey stress person,negative
949,I love dis kain life,positive
950,"No money, no joy",negative
951,Today bad gan,negative
952,Love dey sweet my belle,positive
953,Rain dey fall for outside,neutral
954,I no happy at all,negative
955,Baba God don bless me,positive
956,Today make sense,positive
957,Love dey sweet my belle,positive
958,Today make sense,positive
959,I no happy at all,negative
960,Person just call me,neutral
961,I dey go market,neutral
962,Money don enter,positive
963,Person just call me,neutral
964,Money don enter,positive
965,Na suffer we dey,negative
966,Na suffer we dey,negative
967,Today make sense,positive
968,I dey watch film,neutral
969,Tomorrow go better,neutral
970,I dey go market,neutral
971,I love dis kain life,positive
972,I tire for dis country,negative
973,Today make sense,positive
974,Money don enter,positive
975,Person just call me,neutral
976,Man just dey waka,neutral
977,Food sweet die,positive
978,I dey watch film,neutral
979,Wahala too much for dis life,negative
980,Dis thing pain me die,negative
981,I dey happy wella today,positive
982,I dey go market,neutral
983,I get beta news today,positive
984,Food sweet die,positive
985,Na so life be,neutral
986,Love dey sweet my belle,positive
987,I love dis kain life,positive
988,Rain dey fall for outside,neutral
989,Na so life be,neutral
990,"No money, no joy",negative
991,Person just call me,neutral
992,Baba God don bless me,positive
993,I vex wella,negative
994,Wahala too much for dis life,negative
995,I dey happy wella today,positive
996,I vex wella,negative
997,Today bad gan,negative
998,I love dis kain life,positive
999,I get beta news today,positive
1000,"No money, no joy",negative
1001,Na so life be,neutral
1002,I dey happy wella today,positive
1003,I dey chop rice,neutral
1004,Light no dey again,neutral
1005,Na so life be,neutral
1006,Na correct vibe we dey get,positive
1007,Man just dey waka,neutral
1008,Man just dey waka,neutral
1009,Tomorrow go better,neutral
1010,Man just dey waka,neutral
1011,Everything just dey stress person,negative
1012,I tire for dis country,negative
1013,Na correct vibe we dey get,positive
1014,I no happy at all,negative
1015,Person just call me,neutral
1016,Today bad gan,negative
1017,I wan dance cos joy too much,positive
1018,Person just call me,neutral
1019,Today bad gan,negative
1020,"No money, no joy",negative
1021,Food sweet die,positive
1022,Light no dey again,neutral
1023,I no happy at all,negative
1024,Light no dey again,neutral
1025,Everything just dey stress person,negative
1026,I dey watch film,neutral
1027,Today bad gan,negative
1028,Today make sense,positive
1029,Baba God don bless me,positive
1030,I vex wella,negative
1031,Baba God don bless me,positive
1032,I tire for dis country,negative
1033,Rain dey fall for outside,neutral
1034,Light no dey again,neutral
1035,Baba God don bless me,positive
1036,Na so life be,neutral
1037,"No money, no joy",negative
1038,Today bad gan,negative
1039,Light no dey again,neutral
1040,I dey watch film,neutral
1041,Baba God don bless me,positive
1042,Wahala too much for dis life,negative
1043,Rain dey fall for outside,neutral
1044,Today bad gan,negative
1045,We dey house,neutral
1046,I tire for dis country,negative
1047,I wan dance cos joy too much,positive
1048,I no happy at all,negative
1049,Dis thing pain me die,negative
1050,Problem full ground,negative
1051,Today bad gan,negative
1052,I no happy at all,negative
1053,Person just call me,neutral
1054,I dey go market,neutral
1055,Problem full ground,negative
1056,Money don enter,positive
1057,We dey house,neutral
1058,I no happy at all,negative
1059,"No money, no joy",negative
1060,I dey watch film,neutral
1061,Na correct vibe we dey get,positive
1062,I dey chop rice,neutral
1063,Baba God don bless me,positive
1064,I dey chop rice,neutral
1065,Light no dey again,neutral
1066,I get beta news today,positive
1067,Person just call me,neutral
1068,I dey watch film,neutral
1069,Person just call me,neutral
1070,Na suffer we dey,negative
1071,Na so life be,neutral
1072,Problem full ground,negative
1073,Man just dey waka,neutral
1074,I tire for dis country,negative
1075,I no happy at all,negative
1076,I dey happy wella today,positive
1077,Rain dey fall for outside,neutral
1078,Problem full ground,negative
1079,I get beta news today,positive
1080,Na so life be,neutral
1081,I vex wella,negative
1082,Baba God don bless me,positive
1083,I vex wella,negative
1084,I dey watch film,neutral
1085,I dey happy wella today,positive
1086,I dey go market,neutral
1087,Man just dey waka,neutral
1088,Problem full ground,negative
1089,I dey happy wella today,positive
1090,Na so life be,neutral
1091,Person just call me,neutral
1092,Na so life be,neutral
1093,I dey chop rice,neutral
1094,I tire for dis country,negative
1095,Wahala too much for dis life,negative
1096,Na suffer we dey,negative
1097,Dis thing pain me die,negative
1098,I dey happy wella today,positive
1099,We dey house,neutral
1100,I dey chop rice,neutral
1101,Rain dey fall for outside,neutral
1102,Dis thing pain me die,negative
1103,Light no dey again,neutral
1104,Love dey sweet my belle,positive
1105,I vex wella,negative
1106,Person just call me,neutral
1107,"No money, no joy",negative
1108,Today make sense,positive
1109,I wan dance cos joy too much,positive
1110,Money don enter,positive
1111,I wan dance cos joy too much,positive
1112,I love dis kain life,positive
1113,I love dis kain life,positive
1114,Love dey sweet my belle,positive
1115,Food sweet die,positive
1116,Na correct vibe we dey get,positive
1117,Everything just dey stress person,negative
1118,Dis thing pain me die,negative
1119,Dis thing pain me die,negative
1120,I tire for dis country,negative
1121,Man just dey waka,neutral
1122,Light no dey again,neutral
1123,Na so life be,neutral
1124,Tomorrow go better,neutral
1125,Today bad gan,negative
1126,I tire for dis country,negative
1127,I tire for dis country,negative
1128,I wan dance cos joy too much,positive
1129,Dis thing pain me die,negative
1130,Dis thing pain me die,negative
1131,I wan dance cos joy too much,positive
1132,Rain dey fall for outside,neutral
1133,Na so life be,neutral
1134,I dey watch film,neutral
1135,I dey go market,neutral
1136,"No money, no joy",negative
1137,I get beta news today,positive
1138,Baba God don bless me,positive
1139,I tire for dis country,negative
1140,I get beta news today,positive
1141,I dey watch film,neutral
1142,Today bad gan,negative
1143,Money don enter,positive
1144,Money don enter,positive
1145,Problem full ground,negative
1146,Man just dey waka,neutral
1147,Love dey sweet my belle,positive
1148,I wan dance cos joy too much,positive
1149,I tire for dis country,negative
1150,I vex wella,negative
1151,I dey go market,neutral
1152,Everything just dey stress person,negative
1153,Na correct vibe we dey get,positive
1154,Food sweet die,positive
1155,I get beta news today,positive
1156,Na correct vibe we dey get,positive
1157,I get beta news today,positive
1158,I get beta news today,positive
1159,Wahala too much for dis life,negative
1160,I dey watch film,neutral
1161,Money don enter,positive
1162,Today make sense,positive
1163,Everything just dey stress person,negative
1164,Everything just dey stress person,negative
1165,Light no dey again,neutral
1166,Na correct vibe we dey get,positive
1167,Tomorrow go better,neutral
1168,Wahala too much for dis life,negative
1169,Na so life be,neutral
1170,Love dey sweet my belle,positive
1171,Light no dey again,neutral
1172,"No money, no joy",negative
1173,Na suffer we dey,negative
1174,Problem full ground,negative
1175,Tomorrow go better,neutral
1176,I dey chop rice,neutral
1177,Baba God don bless me,positive
1178,Person just call me,neutral
1179,Everything just dey stress person,negative
1180,We dey house,neutral
1181,I get beta news today,positive
1182,Today bad gan,negative
1183,Na suffer we dey,negative
1184,Tomorrow go better,neutral
1185,Baba God don bless me,positive
1186,I dey happy wella today,positive
1187,Today make sense,positive
1188,I dey watch film,neutral
1189,I dey watch film,neutral
1190,"No money, no joy",negative
1191,Light no dey again,neutral
1192,Man just dey waka,neutral
1193,Today make sense,positive
1194,Wahala too much for dis life,negative
1195,Baba God don bless me,positive
1196,Person just call me,neutral
1197,Everything just dey stress person,negative
1198,I love dis kain life,positive
1199,Man just dey waka,neutral
1200,Food sweet die,positive
1201,Food sweet die,positive
1202,Na correct vibe we dey get,positive
1203,Today make sense,positive
1204,Dis thing pain me die,negative
1205,I wan dance cos joy too much,positive
1206,I dey happy wella today,positive
1207,Light no dey again,neutral
1208,Light no dey again,neutral
1209,"No money, no joy",negative
1210,I vex wella,negative
1211,I vex wella,negative
1212,I dey chop rice,neutral
1213,Na suffer we dey,negative
1214,I get beta news today,positive
1215,Problem full ground,negative
1216,Love dey sweet my belle,positive
1217,I tire for dis country,negative
1218,Today make sense,positive
1219,Everything just dey stress person,negative
1220,Problem full ground,negative
1221,Na so life be,neutral
1222,Light no dey again,neutral
1223,Rain dey fall for outside,neutral
1224,Everything just dey stress person,negative
1225,I dey chop rice,neutral
1226,Light no dey again,neutral
1227,Person just call me,neutral
1228,Food sweet die,positive
1229,I dey chop rice,neutral
1230,I wan dance cos joy too much,positive
1231,Man just dey waka,neutral
1232,I dey chop rice,neutral
1233,I dey chop rice,neutral
1234,Money don enter,positive
1235,Person just call me,neutral
1236,I love dis kain life,positive
1237,Light no dey again,neutral
1238,I dey watch film,neutral
1239,Man just dey waka,neutral
1240,Person just call me,neutral
